order_item_id,order_id,item_id,quantity
OI009053,ORD003761,MI00261,1
OI009054,ORD003762,MI00155,1
OI009055,ORD003762,MI00159,1
OI009056,ORD003762,MI00157,2
OI009057,ORD003762,MI00155,1
OI009058,ORD003763,MI00142,1
OI009059,ORD003763,MI00144,2
OI009060,ORD003763,MI00145,2
OI009061,ORD003764,MI00205,1
OI009062,ORD003764,MI00209,1
OI009063,ORD003764,MI00210,1
OI009064,ORD003765,MI00202,3
OI009065,ORD003765,MI00204,1
OI009066,ORD003766,MI00023,2
OI009067,ORD003766,MI00021,1
OI009068,ORD003766,MI00019,2
OI009069,ORD003767,MI00201,1
OI009070,ORD003767,MI00202,1
OI009071,ORD003768,MI00144,1
OI009072,ORD003769,MI00062,1
OI009073,ORD003769,MI00062,1
OI009074,ORD003770,MI00228,2
OI009075,ORD003771,MI00216,1
OI009076,ORD003771,MI00215,1
OI009077,ORD003771,MI00212,1
OI009078,ORD003772,MI00282,1
OI009079,ORD003773,MI00113,2
OI009080,ORD003773,MI00116,1
OI009081,ORD003774,MI00268,2
OI009082,ORD003774,MI00267,1
OI009083,ORD003775,MI00079,2
OI009084,ORD003775,MI00081,1
OI009085,ORD003776,MI00269,1
OI009086,ORD003776,MI00273,2
OI009087,ORD003776,MI00271,2
OI009088,ORD003777,MI00135,1
OI009089,ORD003777,MI00135,2
OI009090,ORD003777,MI00138,3
OI009091,ORD003778,MI00095,2
OI009092,ORD003778,MI00094,1
OI009093,ORD003779,MI00039,1
OI009094,ORD003779,MI00041,1
OI009095,ORD003779,MI00039,1
OI009096,ORD003779,MI00040,1
OI009097,ORD003780,MI00110,2
OI009098,ORD003781,MI00155,1
OI009099,ORD003781,MI00158,1
OI009100,ORD003782,MI00273,1
OI009101,ORD003782,MI00271,2
OI009102,ORD003782,MI00271,3
OI009103,ORD003783,MI00284,2
OI009104,ORD003783,MI00283,1
OI009105,ORD003783,MI00282,1
OI009106,ORD003784,MI00009,1
OI009107,ORD003784,MI00013,2
OI009108,ORD003784,MI00012,2
OI009109,ORD003785,MI00100,1
OI009110,ORD003785,MI00104,1
OI009111,ORD003785,MI00102,1
OI009112,ORD003786,MI00132,2
OI009113,ORD003786,MI00132,2
OI009114,ORD003787,MI00025,1
OI009115,ORD003787,MI00026,1
OI009116,ORD003787,MI00023,1
OI009117,ORD003788,MI00126,1
OI009118,ORD003788,MI00129,2
OI009119,ORD003789,MI00097,1
OI009120,ORD003789,MI00099,2
OI009121,ORD003790,MI00125,2
OI009122,ORD003790,MI00123,2
OI009123,ORD003791,MI00017,1
OI009124,ORD003791,MI00016,1
OI009125,ORD003792,MI00015,1
OI009126,ORD003792,MI00017,1
OI009127,ORD003792,MI00018,2
OI009128,ORD003792,MI00017,1
OI009129,ORD003793,MI00077,1
OI009130,ORD003793,MI00074,1
OI009131,ORD003793,MI00078,2
OI009132,ORD003794,MI00074,1
OI009133,ORD003794,MI00075,1
OI009134,ORD003794,MI00077,1
OI009135,ORD003795,MI00165,1
OI009136,ORD003795,MI00161,2
OI009137,ORD003796,MI00073,2
OI009138,ORD003796,MI00077,2
OI009139,ORD003797,MI00081,1
OI009140,ORD003797,MI00082,1
OI009141,ORD003797,MI00081,1
OI009142,ORD003798,MI00082,1
OI009143,ORD003798,MI00081,2
OI009144,ORD003799,MI00162,1
OI009145,ORD003799,MI00165,1
OI009146,ORD003799,MI00160,1
OI009147,ORD003799,MI00164,1
OI009148,ORD003800,MI00210,1
OI009149,ORD003801,MI00144,1
OI009150,ORD003801,MI00143,3
OI009151,ORD003802,MI00034,1
OI009152,ORD003802,MI00034,2
OI009153,ORD003803,MI00070,2
OI009154,ORD003803,MI00069,1
OI009155,ORD003804,MI00022,2
OI009156,ORD003804,MI00022,1
OI009157,ORD003804,MI00020,2
OI009158,ORD003805,MI00220,1
OI009159,ORD003805,MI00221,1
OI009160,ORD003805,MI00217,2
OI009161,ORD003806,MI00082,2
OI009162,ORD003806,MI00079,2
OI009163,ORD003806,MI00081,1
OI009164,ORD003807,MI00283,1
OI009165,ORD003808,MI00015,1
OI009166,ORD003808,MI00016,1
OI009167,ORD003809,MI00055,2
OI009168,ORD003809,MI00050,1
OI009169,ORD003810,MI00087,1
OI009170,ORD003810,MI00088,3
OI009171,ORD003810,MI00086,2
OI009172,ORD003810,MI00089,1
OI009173,ORD003811,MI00258,1
OI009174,ORD003811,MI00261,1
OI009175,ORD003812,MI00062,2
OI009176,ORD003813,MI00259,1
OI009177,ORD003813,MI00258,1
OI009178,ORD003813,MI00258,1
OI009179,ORD003814,MI00022,2
OI009180,ORD003814,MI00026,1
OI009181,ORD003814,MI00019,1
OI009182,ORD003815,MI00121,3
OI009183,ORD003815,MI00119,1
OI009184,ORD003816,MI00104,1
OI009185,ORD003816,MI00105,2
OI009186,ORD003816,MI00102,1
OI009187,ORD003817,MI00002,2
OI009188,ORD003817,MI00001,2
OI009189,ORD003817,MI00001,1
OI009190,ORD003818,MI00079,3
OI009191,ORD003819,MI00224,1
OI009192,ORD003819,MI00223,2
OI009193,ORD003819,MI00226,1
OI009194,ORD003820,MI00071,1
OI009195,ORD003820,MI00069,1
OI009196,ORD003820,MI00071,1
OI009197,ORD003821,MI00145,1
OI009198,ORD003821,MI00144,1
OI009199,ORD003821,MI00143,1
OI009200,ORD003822,MI00197,1
OI009201,ORD003822,MI00196,1
OI009202,ORD003823,MI00070,2
OI009203,ORD003823,MI00071,1
OI009204,ORD003823,MI00068,1
OI009205,ORD003824,MI00029,1
OI009206,ORD003824,MI00028,1
OI009207,ORD003824,MI00027,1
OI009208,ORD003825,MI00200,1
OI009209,ORD003825,MI00201,2
OI009210,ORD003826,MI00027,2
OI009211,ORD003826,MI00029,1
OI009212,ORD003827,MI00272,1
OI009213,ORD003827,MI00271,2
OI009214,ORD003828,MI00192,1
OI009215,ORD003828,MI00189,1
OI009216,ORD003829,MI00005,1
OI009217,ORD003829,MI00005,1
OI009218,ORD003830,MI00173,2
OI009219,ORD003830,MI00176,1
OI009220,ORD003830,MI00175,1
OI009221,ORD003830,MI00175,1
OI009222,ORD003831,MI00216,1
OI009223,ORD003831,MI00214,2
OI009224,ORD003832,MI00104,2
OI009225,ORD003832,MI00104,2
OI009226,ORD003833,MI00145,1
OI009227,ORD003833,MI00141,1
OI009228,ORD003833,MI00142,2
OI009229,ORD003834,MI00038,2
OI009230,ORD003834,MI00033,2
OI009231,ORD003834,MI00035,1
OI009232,ORD003835,MI00230,1
OI009233,ORD003835,MI00229,2
OI009234,ORD003836,MI00073,1
OI009235,ORD003837,MI00087,1
OI009236,ORD003837,MI00085,1
OI009237,ORD003838,MI00065,1
OI009238,ORD003838,MI00065,1
OI009239,ORD003839,MI00079,1
OI009240,ORD003839,MI00081,1
OI009241,ORD003839,MI00081,1
OI009242,ORD003839,MI00082,3
OI009243,ORD003840,MI00277,1
OI009244,ORD003840,MI00279,1
OI009245,ORD003841,MI00186,1
OI009246,ORD003841,MI00188,1
OI009247,ORD003841,MI00188,2
OI009248,ORD003842,MI00259,1
OI009249,ORD003842,MI00260,1
OI009250,ORD003842,MI00259,1
OI009251,ORD003843,MI00275,1
OI009252,ORD003843,MI00280,2
OI009253,ORD003843,MI00277,1
OI009254,ORD003844,MI00187,2
OI009255,ORD003844,MI00188,1
OI009256,ORD003844,MI00184,1
OI009257,ORD003845,MI00152,1
OI009258,ORD003845,MI00152,1
OI009259,ORD003845,MI00153,2
OI009260,ORD003846,MI00163,3
OI009261,ORD003846,MI00160,2
OI009262,ORD003847,MI00044,1
OI009263,ORD003847,MI00047,1
OI009264,ORD003847,MI00045,1
OI009265,ORD003848,MI00247,1
OI009266,ORD003848,MI00248,2
OI009267,ORD003849,MI00209,1
OI009268,ORD003849,MI00208,1
OI009269,ORD003850,MI00201,1
OI009270,ORD003850,MI00200,2
OI009271,ORD003851,MI00088,1
OI009272,ORD003852,MI00014,1
OI009273,ORD003852,MI00008,2
OI009274,ORD003852,MI00011,1
OI009275,ORD003853,MI00231,2
OI009276,ORD003853,MI00229,1
OI009277,ORD003854,MI00032,1
OI009278,ORD003854,MI00037,1
OI009279,ORD003855,MI00166,1
OI009280,ORD003855,MI00171,1
OI009281,ORD003855,MI00171,1
OI009282,ORD003856,MI00047,1
OI009283,ORD003856,MI00044,2
OI009284,ORD003857,MI00209,1
OI009285,ORD003857,MI00208,2
OI009286,ORD003857,MI00205,1
OI009287,ORD003857,MI00207,2
OI009288,ORD003858,MI00268,2
OI009289,ORD003858,MI00262,1
OI009290,ORD003859,MI00233,1
OI009291,ORD003859,MI00235,2
OI009292,ORD003860,MI00111,1
OI009293,ORD003860,MI00109,1
OI009294,ORD003861,MI00201,1
OI009295,ORD003861,MI00199,1
OI009296,ORD003861,MI00199,1
OI009297,ORD003862,MI00195,1
OI009298,ORD003862,MI00197,1
OI009299,ORD003862,MI00198,1
OI009300,ORD003863,MI00224,1
OI009301,ORD003863,MI00225,1
OI009302,ORD003863,MI00223,1
OI009303,ORD003864,MI00207,1
OI009304,ORD003864,MI00205,1
OI009305,ORD003864,MI00208,1
OI009306,ORD003865,MI00071,1
OI009307,ORD003865,MI00068,2
OI009308,ORD003865,MI00071,1
OI009309,ORD003865,MI00070,1
OI009310,ORD003866,MI00171,2
OI009311,ORD003866,MI00169,2
OI009312,ORD003866,MI00170,1
OI009313,ORD003867,MI00012,1
OI009314,ORD003868,MI00265,1
OI009315,ORD003869,MI00197,1
OI009316,ORD003869,MI00197,1
OI009317,ORD003869,MI00195,1
OI009318,ORD003869,MI00198,1
OI009319,ORD003870,MI00171,3
OI009320,ORD003870,MI00171,1
OI009321,ORD003870,MI00169,1
OI009322,ORD003871,MI00066,1
OI009323,ORD003871,MI00070,1
OI009324,ORD003871,MI00070,1
OI009325,ORD003871,MI00070,2
OI009326,ORD003872,MI00078,1
OI009327,ORD003872,MI00078,1
OI009328,ORD003872,MI00072,1
OI009329,ORD003873,MI00073,2
OI009330,ORD003873,MI00075,1
OI009331,ORD003873,MI00073,1
OI009332,ORD003874,MI00149,2
OI009333,ORD003874,MI00147,1
OI009334,ORD003875,MI00082,1
OI009335,ORD003875,MI00081,1
OI009336,ORD003876,MI00254,3
OI009337,ORD003877,MI00199,1
OI009338,ORD003877,MI00203,1
OI009339,ORD003877,MI00204,1
OI009340,ORD003878,MI00104,1
OI009341,ORD003878,MI00101,2
OI009342,ORD003878,MI00102,1
OI009343,ORD003878,MI00102,1
OI009344,ORD003879,MI00212,1
OI009345,ORD003880,MI00281,1
OI009346,ORD003880,MI00282,2
OI009347,ORD003880,MI00281,1
OI009348,ORD003881,MI00195,1
OI009349,ORD003881,MI00198,1
OI009350,ORD003881,MI00197,2
OI009351,ORD003882,MI00183,2
OI009352,ORD003882,MI00181,2
OI009353,ORD003883,MI00243,1
OI009354,ORD003884,MI00053,2
OI009355,ORD003884,MI00054,1
OI009356,ORD003884,MI00054,2
OI009357,ORD003884,MI00050,1
OI009358,ORD003885,MI00176,1
OI009359,ORD003885,MI00175,2
OI009360,ORD003885,MI00176,2
OI009361,ORD003886,MI00284,1
OI009362,ORD003886,MI00284,1
OI009363,ORD003886,MI00284,1
OI009364,ORD003887,MI00251,3
OI009365,ORD003887,MI00255,1
OI009366,ORD003888,MI00014,2
OI009367,ORD003888,MI00011,2
OI009368,ORD003889,MI00016,1
OI009369,ORD003889,MI00018,1
OI009370,ORD003890,MI00049,2
OI009371,ORD003890,MI00054,1
OI009372,ORD003890,MI00051,1
OI009373,ORD003891,MI00189,1
OI009374,ORD003892,MI00253,2
OI009375,ORD003892,MI00253,1
OI009376,ORD003893,MI00064,1
OI009377,ORD003893,MI00065,1
OI009378,ORD003894,MI00152,2
OI009379,ORD003894,MI00152,2
OI009380,ORD003895,MI00106,1
OI009381,ORD003896,MI00026,1
OI009382,ORD003896,MI00023,2
OI009383,ORD003896,MI00023,1
OI009384,ORD003897,MI00038,2
OI009385,ORD003897,MI00032,3
OI009386,ORD003897,MI00038,1
OI009387,ORD003898,MI00043,2
OI009388,ORD003899,MI00013,2
OI009389,ORD003899,MI00008,1
OI009390,ORD003900,MI00035,2
OI009391,ORD003900,MI00037,1
OI009392,ORD003900,MI00036,1
OI009393,ORD003901,MI00029,2
OI009394,ORD003901,MI00027,1
OI009395,ORD003902,MI00066,2
OI009396,ORD003902,MI00071,2
OI009397,ORD003902,MI00071,2
OI009398,ORD003902,MI00069,1
OI009399,ORD003903,MI00192,1
OI009400,ORD003903,MI00194,1
OI009401,ORD003904,MI00179,1
OI009402,ORD003905,MI00179,1
OI009403,ORD003905,MI00180,1
OI009404,ORD003906,MI00112,2
OI009405,ORD003907,MI00173,2
OI009406,ORD003907,MI00172,1
OI009407,ORD003908,MI00231,2
OI009408,ORD003908,MI00229,1
OI009409,ORD003909,MI00283,1
OI009410,ORD003909,MI00284,1
OI009411,ORD003909,MI00281,2
OI009412,ORD003910,MI00211,1
OI009413,ORD003910,MI00214,2
OI009414,ORD003910,MI00213,1
OI009415,ORD003911,MI00166,1
OI009416,ORD003911,MI00170,2
OI009417,ORD003911,MI00168,1
OI009418,ORD003912,MI00241,2
OI009419,ORD003912,MI00242,1
OI009420,ORD003912,MI00239,1
OI009421,ORD003913,MI00277,2
OI009422,ORD003913,MI00279,1
OI009423,ORD003914,MI00258,1
OI009424,ORD003914,MI00260,2
OI009425,ORD003915,MI00261,1
OI009426,ORD003915,MI00261,1
OI009427,ORD003915,MI00259,2
OI009428,ORD003916,MI00032,1
OI009429,ORD003917,MI00090,2
OI009430,ORD003918,MI00101,2
OI009431,ORD003918,MI00102,1
OI009432,ORD003919,MI00179,1
OI009433,ORD003919,MI00179,1
OI009434,ORD003919,MI00183,1
OI009435,ORD003919,MI00183,1
OI009436,ORD003920,MI00254,2
OI009437,ORD003921,MI00005,1
OI009438,ORD003922,MI00269,1
OI009439,ORD003922,MI00271,1
OI009440,ORD003922,MI00270,2
OI009441,ORD003923,MI00230,1
OI009442,ORD003924,MI00121,2
OI009443,ORD003924,MI00120,1
OI009444,ORD003925,MI00157,1
OI009445,ORD003925,MI00154,1
OI009446,ORD003926,MI00198,2
OI009447,ORD003927,MI00017,2
OI009448,ORD003927,MI00018,3
OI009449,ORD003927,MI00016,1
OI009450,ORD003927,MI00016,1
OI009451,ORD003928,MI00181,1
OI009452,ORD003928,MI00183,2
OI009453,ORD003929,MI00121,1
OI009454,ORD003929,MI00121,1
OI009455,ORD003929,MI00121,1
OI009456,ORD003930,MI00052,1
OI009457,ORD003930,MI00053,1
OI009458,ORD003931,MI00240,1
OI009459,ORD003931,MI00238,2
OI009460,ORD003931,MI00243,1
OI009461,ORD003932,MI00133,1
OI009462,ORD003932,MI00137,2
OI009463,ORD003932,MI00138,1
OI009464,ORD003933,MI00281,1
OI009465,ORD003933,MI00281,1
OI009466,ORD003934,MI00120,2
OI009467,ORD003934,MI00121,1
OI009468,ORD003935,MI00282,1
OI009469,ORD003935,MI00282,2
OI009470,ORD003936,MI00196,2
OI009471,ORD003936,MI00198,1
OI009472,ORD003937,MI00176,3
OI009473,ORD003937,MI00172,1
OI009474,ORD003937,MI00174,2
OI009475,ORD003938,MI00028,2
OI009476,ORD003938,MI00030,1
OI009477,ORD003939,MI00144,1
OI009478,ORD003939,MI00141,2
OI009479,ORD003939,MI00140,2
OI009480,ORD003940,MI00128,2
OI009481,ORD003941,MI00088,1
OI009482,ORD003942,MI00029,2
OI009483,ORD003942,MI00031,1
OI009484,ORD003942,MI00029,1
OI009485,ORD003943,MI00141,1
OI009486,ORD003943,MI00141,2
OI009487,ORD003943,MI00140,1
OI009488,ORD003943,MI00145,1
OI009489,ORD003944,MI00071,3
OI009490,ORD003944,MI00067,2
OI009491,ORD003944,MI00070,2
OI009492,ORD003944,MI00071,1
OI009493,ORD003945,MI00002,1
OI009494,ORD003945,MI00001,2
OI009495,ORD003945,MI00006,1
OI009496,ORD003946,MI00260,2
OI009497,ORD003946,MI00260,2
OI009498,ORD003946,MI00261,1
OI009499,ORD003947,MI00228,2
OI009500,ORD003947,MI00225,1
OI009501,ORD003947,MI00227,1
OI009502,ORD003948,MI00245,1
OI009503,ORD003949,MI00029,2
OI009504,ORD003949,MI00027,1
OI009505,ORD003949,MI00028,1
OI009506,ORD003950,MI00141,1
OI009507,ORD003950,MI00145,1
OI009508,ORD003951,MI00157,1
OI009509,ORD003952,MI00245,1
OI009510,ORD003952,MI00244,2
OI009511,ORD003953,MI00016,1
OI009512,ORD003953,MI00016,1
OI009513,ORD003953,MI00016,1
OI009514,ORD003954,MI00119,1
OI009515,ORD003954,MI00118,1
OI009516,ORD003955,MI00274,2
OI009517,ORD003955,MI00278,1
OI009518,ORD003955,MI00277,1
OI009519,ORD003956,MI00123,1
OI009520,ORD003956,MI00124,1
OI009521,ORD003957,MI00220,1
OI009522,ORD003957,MI00218,2
OI009523,ORD003958,MI00060,1
OI009524,ORD003959,MI00284,1
OI009525,ORD003959,MI00282,2
OI009526,ORD003960,MI00021,1
OI009527,ORD003960,MI00019,1
OI009528,ORD003961,MI00104,1
OI009529,ORD003961,MI00102,3
OI009530,ORD003961,MI00100,1
OI009531,ORD003962,MI00103,1
OI009532,ORD003962,MI00105,3
OI009533,ORD003963,MI00197,1
OI009534,ORD003963,MI00195,1
OI009535,ORD003963,MI00196,2
OI009536,ORD003964,MI00014,1
OI009537,ORD003964,MI00010,2
OI009538,ORD003965,MI00217,1
OI009539,ORD003965,MI00220,1
OI009540,ORD003965,MI00217,2
OI009541,ORD003965,MI00220,2
OI009542,ORD003966,MI00102,1
OI009543,ORD003966,MI00105,2
OI009544,ORD003967,MI00073,1
OI009545,ORD003967,MI00074,1
OI009546,ORD003967,MI00076,1
OI009547,ORD003968,MI00144,1
OI009548,ORD003968,MI00140,2
OI009549,ORD003968,MI00145,2
OI009550,ORD003969,MI00045,1
OI009551,ORD003969,MI00048,2
OI009552,ORD003970,MI00193,1
OI009553,ORD003970,MI00191,1
OI009554,ORD003970,MI00189,1
OI009555,ORD003971,MI00221,1
OI009556,ORD003972,MI00149,1
OI009557,ORD003972,MI00148,1
OI009558,ORD003973,MI00111,2
OI009559,ORD003973,MI00106,1
OI009560,ORD003974,MI00203,2
OI009561,ORD003974,MI00204,1
OI009562,ORD003974,MI00203,2
OI009563,ORD003974,MI00199,2
OI009564,ORD003975,MI00126,1
OI009565,ORD003975,MI00132,1
OI009566,ORD003976,MI00064,1
OI009567,ORD003976,MI00065,1
OI009568,ORD003976,MI00062,1
OI009569,ORD003977,MI00121,3
OI009570,ORD003977,MI00119,1
OI009571,ORD003977,MI00120,1
OI009572,ORD003978,MI00138,2
OI009573,ORD003978,MI00136,2
OI009574,ORD003979,MI00160,1
OI009575,ORD003980,MI00188,1
OI009576,ORD003980,MI00187,1
OI009577,ORD003980,MI00186,1
OI009578,ORD003981,MI00166,2
OI009579,ORD003981,MI00169,1
OI009580,ORD003981,MI00168,1
OI009581,ORD003982,MI00048,1
OI009582,ORD003982,MI00047,1
OI009583,ORD003982,MI00045,1
OI009584,ORD003983,MI00043,2
OI009585,ORD003983,MI00046,1
OI009586,ORD003984,MI00035,1
OI009587,ORD003984,MI00034,2
OI009588,ORD003985,MI00137,1
OI009589,ORD003986,MI00222,1
OI009590,ORD003987,MI00281,2
OI009591,ORD003987,MI00284,1
OI009592,ORD003988,MI00067,1
OI009593,ORD003988,MI00070,1
OI009594,ORD003989,MI00118,1
OI009595,ORD003989,MI00121,1
OI009596,ORD003989,MI00118,1
OI009597,ORD003989,MI00118,1
OI009598,ORD003990,MI00266,2
OI009599,ORD003991,MI00220,1
OI009600,ORD003991,MI00219,1
OI009601,ORD003991,MI00218,3
OI009602,ORD003991,MI00217,3
OI009603,ORD003992,MI00249,2
OI009604,ORD003992,MI00245,2
OI009605,ORD003993,MI00079,1
OI009606,ORD003993,MI00080,1
OI009607,ORD003994,MI00177,1
OI009608,ORD003994,MI00176,2
OI009609,ORD003995,MI00153,1
OI009610,ORD003995,MI00150,1
OI009611,ORD003996,MI00202,1
OI009612,ORD003996,MI00202,1
OI009613,ORD003996,MI00199,2
OI009614,ORD003997,MI00082,1
OI009615,ORD003997,MI00079,1
OI009616,ORD003997,MI00082,1
OI009617,ORD003998,MI00142,1
OI009618,ORD003998,MI00142,1
OI009619,ORD003998,MI00143,1
OI009620,ORD003999,MI00011,1
OI009621,ORD003999,MI00008,1
OI009622,ORD003999,MI00011,1
OI009623,ORD004000,MI00069,2
OI009624,ORD004000,MI00068,2
OI009625,ORD004000,MI00066,1
OI009626,ORD004001,MI00100,1
OI009627,ORD004001,MI00102,1
OI009628,ORD004001,MI00102,1
OI009629,ORD004002,MI00202,1
OI009630,ORD004002,MI00202,1
OI009631,ORD004002,MI00202,2
OI009632,ORD004002,MI00202,1
OI009633,ORD004003,MI00036,1
OI009634,ORD004003,MI00037,1
OI009635,ORD004003,MI00033,1
OI009636,ORD004004,MI00125,1
OI009637,ORD004004,MI00124,2
OI009638,ORD004005,MI00020,1
OI009639,ORD004005,MI00020,1
OI009640,ORD004005,MI00025,1
OI009641,ORD004006,MI00085,1
OI009642,ORD004006,MI00086,2
OI009643,ORD004006,MI00089,2
OI009644,ORD004007,MI00124,1
OI009645,ORD004007,MI00125,1
OI009646,ORD004007,MI00124,2
OI009647,ORD004008,MI00244,1
OI009648,ORD004008,MI00248,1
OI009649,ORD004008,MI00250,2
OI009650,ORD004009,MI00188,1
OI009651,ORD004009,MI00187,1
OI009652,ORD004009,MI00188,1
OI009653,ORD004010,MI00231,3
OI009654,ORD004010,MI00229,1
OI009655,ORD004010,MI00230,1
OI009656,ORD004011,MI00279,1
OI009657,ORD004011,MI00277,1
OI009658,ORD004011,MI00276,1
OI009659,ORD004012,MI00210,1
OI009660,ORD004012,MI00207,1
OI009661,ORD004013,MI00081,2
OI009662,ORD004014,MI00141,1
OI009663,ORD004014,MI00144,1
OI009664,ORD004015,MI00107,1
OI009665,ORD004015,MI00106,1
OI009666,ORD004016,MI00255,1
OI009667,ORD004016,MI00257,1
OI009668,ORD004017,MI00075,2
OI009669,ORD004017,MI00073,1
OI009670,ORD004017,MI00077,2
OI009671,ORD004018,MI00169,1
OI009672,ORD004018,MI00170,1
OI009673,ORD004019,MI00065,1
OI009674,ORD004019,MI00062,1
OI009675,ORD004019,MI00064,1
OI009676,ORD004020,MI00200,1
OI009677,ORD004020,MI00201,2
OI009678,ORD004020,MI00199,1
OI009679,ORD004021,MI00134,1
OI009680,ORD004021,MI00139,1
OI009681,ORD004021,MI00139,1
OI009682,ORD004022,MI00265,1
OI009683,ORD004022,MI00262,1
OI009684,ORD004023,MI00225,3
OI009685,ORD004023,MI00223,2
OI009686,ORD004023,MI00225,2
OI009687,ORD004024,MI00037,1
OI009688,ORD004024,MI00037,3
OI009689,ORD004025,MI00232,1
OI009690,ORD004025,MI00231,3
OI009691,ORD004026,MI00222,1
OI009692,ORD004026,MI00220,1
OI009693,ORD004026,MI00220,1
OI009694,ORD004027,MI00184,2
OI009695,ORD004027,MI00186,2
OI009696,ORD004027,MI00185,2
OI009697,ORD004027,MI00185,1
OI009698,ORD004028,MI00025,1
OI009699,ORD004028,MI00026,2
OI009700,ORD004028,MI00023,1
OI009701,ORD004029,MI00122,1
OI009702,ORD004029,MI00125,1
OI009703,ORD004029,MI00122,2
OI009704,ORD004030,MI00029,1
OI009705,ORD004030,MI00028,1
OI009706,ORD004031,MI00184,1
OI009707,ORD004031,MI00188,2
OI009708,ORD004031,MI00185,1
OI009709,ORD004032,MI00174,1
OI009710,ORD004032,MI00176,1
OI009711,ORD004033,MI00100,2
OI009712,ORD004034,MI00130,3
OI009713,ORD004034,MI00128,3
OI009714,ORD004034,MI00131,2
OI009715,ORD004035,MI00029,1
OI009716,ORD004035,MI00029,2
OI009717,ORD004036,MI00051,1
OI009718,ORD004036,MI00052,1
OI009719,ORD004037,MI00129,2
OI009720,ORD004037,MI00128,2
OI009721,ORD004038,MI00003,2
OI009722,ORD004038,MI00007,1
OI009723,ORD004038,MI00007,1
OI009724,ORD004039,MI00114,2
OI009725,ORD004039,MI00116,1
OI009726,ORD004040,MI00185,1
OI009727,ORD004040,MI00186,2
OI009728,ORD004041,MI00274,2
OI009729,ORD004041,MI00274,2
OI009730,ORD004041,MI00277,2
OI009731,ORD004042,MI00179,3
OI009732,ORD004042,MI00178,1
OI009733,ORD004043,MI00092,3
OI009734,ORD004043,MI00092,1
OI009735,ORD004043,MI00093,1
OI009736,ORD004044,MI00118,2
OI009737,ORD004044,MI00121,1
OI009738,ORD004045,MI00087,1
OI009739,ORD004045,MI00084,1
OI009740,ORD004045,MI00084,1
OI009741,ORD004046,MI00111,1
OI009742,ORD004046,MI00109,1
OI009743,ORD004046,MI00106,1
OI009744,ORD004047,MI00174,2
OI009745,ORD004047,MI00175,1
OI009746,ORD004047,MI00174,2
OI009747,ORD004048,MI00195,2
OI009748,ORD004048,MI00195,1
OI009749,ORD004049,MI00278,2
OI009750,ORD004050,MI00119,2
OI009751,ORD004050,MI00119,2
OI009752,ORD004050,MI00118,1
OI009753,ORD004051,MI00087,1
OI009754,ORD004051,MI00083,1
OI009755,ORD004051,MI00088,3
OI009756,ORD004052,MI00052,2
OI009757,ORD004052,MI00053,1
OI009758,ORD004052,MI00055,1
OI009759,ORD004053,MI00183,1
OI009760,ORD004053,MI00182,2
OI009761,ORD004053,MI00178,1
OI009762,ORD004054,MI00050,1
OI009763,ORD004054,MI00050,1
OI009764,ORD004054,MI00055,1
OI009765,ORD004055,MI00068,2
OI009766,ORD004055,MI00068,1
OI009767,ORD004055,MI00070,1
OI009768,ORD004056,MI00084,1
OI009769,ORD004057,MI00197,1
OI009770,ORD004057,MI00196,1
OI009771,ORD004058,MI00260,1
OI009772,ORD004058,MI00258,1
OI009773,ORD004059,MI00220,3
OI009774,ORD004059,MI00222,2
OI009775,ORD004059,MI00220,2
OI009776,ORD004060,MI00270,1
